"COUNTRY.ID","COUNTRY","COUNTRY.Description","INDICATOR.ID","INDICATOR","INDICATOR.Description","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS.ID","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS.Description","FREQUENCY.ID","FREQUENCY","FREQUENCY.Description","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE","SCALE.Description"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1998","101.8774041","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1999","103.3328224","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2000","104.5108123","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2001","104.5011199","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2002","104.6418693","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2003","105.263668","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2004","105.5865782","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2005","104.8648735","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2006","104.209524","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2007","103.8794007","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2008","102.7483009","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2009","101.852055","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2010","101.2369658","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2011","100.6136755","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2012","100.4549485","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2013","100.5347237","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2014","99.98598921","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2015","100","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2016","100.3468418","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2017","100.6092021","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2018","100.6599004","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2019","100.6584872","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2020","101.0206744","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2021","99.07632537","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"NIC","Nicaragua","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2022","99.0897455","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1992","120.8073372","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1993","119.9161426","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1994","119.8291831","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1995","118.7006495","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1996","116.0901397","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1997","116.1806579","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1998","116.4006933","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1999","114.5782476","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2000","112.5176293","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2001","110.4754969","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2002","108.3117497","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2003","105.4847471","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2004","104.1381618","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2005","103.047038","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2006","100.4030703","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2007","98.12161678","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2008","98.41842157","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2009","98.92738943","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2010","98.28813226","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2011","99.35052155","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2012","98.87659909","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2013","99.64967526","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2014","99.50284077","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2015","100","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2016","100.723086","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2017","101.812255","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2018","101.3989372","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2019","100.902985","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2020","100.3456144","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2021","102.8486518","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CHL","Chile","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2022","98.29087478","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1992","103.2172858","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1993","103.2536643","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1994","103.2919806","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1995","103.4719769","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1996","103.5817089","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1997","103.6891966","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1998","103.8021498","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1999","103.5190381","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2000","102.9986669","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2001","102.803425","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2002","102.7403899","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2003","102.3920568","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2004","101.703714","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2005","101.4556385","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2006","101.9053223","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2007","101.6104937","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2008","102.0757306","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2009","102.1493323","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2010","100.9822716","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2011","101.1481144","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2012","100.3694662","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2013","100.313354","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2014","99.99974798","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2015","100","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2016","98.90107488","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2017","98.85667787","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2018","99.02599648","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2019","98.80087448","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2020","98.5494072","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2021","98.36655128","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"URY","Uruguay","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2022","98.30570231","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"DOM","Dominican Republic","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","NA","Not Applicable","Not Applicable","A","Annual","To be used for data collected or disseminated every year.","","","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
